strain,time (s)
3.3974676921618956e-20,-0.1226656436920166
4.4681125640470264e-20,-0.1221771240234375
4.039117914534454e-20,-0.1216890811920166
2.6175679236437263e-20,-0.1212005615234375
4.256681354959431e-20,-0.1207122802734375
5.3020828605466804e-20,-0.1202239990234375
6.917184939427487e-20,-0.1197357177734375
7.072522800055728e-20,-0.1192476749420166
5.740385713965283e-20,-0.1187593936920166
6.386426775663434e-20,-0.1182711124420166
7.45944456365414e-20,-0.1177825927734375
6.79375492247947e-20,-0.1172943115234375
7.451331586468094e-20,-0.1168060302734375
6.938825028442656e-20,-0.1163177490234375
7.155285403694116e-20,-0.1158294677734375
5.934765648027714e-20,-0.1153414249420166
6.841935790486817e-20,-0.1148531436920166
6.080791116962681e-20,-0.1143646240234375
5.590158000762262e-20,-0.1138765811920166
5.740252119322326e-20,-0.1133880615234375
3.9138117181107813e-20,-0.1128997802734375
2.1216180719211764e-20,-0.1124114990234375
2.214819645802875e-20,-0.1119232177734375
3.290516890581426e-20,-0.1114351749420166
-3.3889492653903365e-21,-0.1109466552734375
1.6035397449930995e-20,-0.1104586124420166
-7.294097647364864e-21,-0.1099700927734375
-5.2321925504928874e-21,-0.1094818115234375
-3.007327953610455e-20,-0.1089935302734375
-2.2924270295393822e-20,-0.1085054874420166
-2.652514358994251e-20,-0.1080169677734375
-3.541421918531577e-20,-0.1075284481048584
-2.7562668058291066e-20,-0.1070406436920166
-6.069380096436703e-20,-0.1065523624420166
-4.999144955430859e-20,-0.1060638427734375
-7.19653829498737e-20,-0.1055755615234375
-6.796456794927618e-20,-0.1050875186920166
-6.933276344561906e-20,-0.1045989990234375
-5.80300618358117e-20,-0.1041104793548584
-6.788785706867777e-20,-0.1036226749420166
-7.618062956223628e-20,-0.1031343936920166
-6.521079445025827e-20,-0.1026461124420166
-5.460627372265956e-20,-0.1021575927734375
-6.608983395957536e-20,-0.1016695499420166
-7.133013381711686e-20,-0.1011810302734375
-7.305018600629819e-20,-0.1006927490234375
-3.2488149512055674e-20,-0.1002044677734375
-5.2056102539568974e-20,-0.0997164249420166
-3.915629281173752e-20,-0.0992281436920166
-2.5753317585061714e-20,-0.0987396240234375
-3.0252545382138914e-20,-0.0982515811920166
-3.1770127316329863e-20,-0.0977630615234375
-2.1736070253950582e-21,-0.0972747802734375
-1.2194779384885133e-20,-0.0967864990234375
1.3943820598347824e-20,-0.0962982177734375
1.749382711038321e-20,-0.0958101749420166
2.16116727891771e-20,-0.0953218936920166
2.906756092555546e-20,-0.0948336124420166
1.7552896552801948e-20,-0.0943450927734375
5.671477140763033e-20,-0.0938568115234375
5.1711598993996386e-20,-0.0933685302734375
4.744329534566298e-20,-0.0928802490234375
7.110898885044814e-20,-0.0923919677734375
6.558345964167108e-20,-0.0919039249420166
6.456209725053466e-20,-0.0914156436920166
8.6457751614283e-20,-0.0909271240234375
7.084607074345157e-20,-0.0904390811920166
9.949971794074053e-20,-0.0899505615234375
8.48688767554329e-20,-0.0894622802734375
8.133233703335759e-20,-0.0889739990234375
6.708737982169804e-20,-0.0884857177734375
6.427115429542627e-20,-0.0879976749420166
7.916521070718336e-20,-0.0875093936920166
6.692780476750558e-20,-0.0870211124420166
6.732164201564151e-20,-0.0865325927734375
3.324477340025235e-20,-0.0860443115234375
5.320921791963081e-20,-0.0855560302734375
2.3748017360242862e-20,-0.0850677490234375
2.0875525305479586e-20,-0.0845794677734375
1.2167871783865148e-22,-0.0840914249420166
2.4089547574055143e-21,-0.0836031436920166
2.115862623418209e-22,-0.0831146240234375
-1.7517817894517886e-20,-0.0826265811920166
-3.9230007056728913e-20,-0.0821380615234375
-3.440338636041975e-20,-0.0816497802734375
-2.868914030791667e-20,-0.0811614990234375
-3.927365931808422e-20,-0.0806732177734375
-5.535095476181641e-20,-0.0801851749420166
-5.649530941201294e-20,-0.0796966552734375
-7.618213793517027e-20,-0.0792086124420166
-7.15913749274543e-20,-0.0787200927734375
-7.945893330710369e-20,-0.0782318115234375
-8.238610528685887e-20,-0.0777435302734375
-7.082833025855646e-20,-0.0772554874420166
-7.410891162197942e-20,-0.0767669677734375
-6.400705360068742e-20,-0.0762784481048584
-7.680646206048524e-20,-0.0757906436920166
-5.881285635942101e-20,-0.0753023624420166
-6.846946302963925e-20,-0.0748138427734375
-3.553045799010432e-20,-0.0743255615234375
-4.1671505699297787e-20,-0.0738375186920166
-2.6813873042036703e-20,-0.0733489990234375
-1.4834409387550497e-20,-0.0728604793548584
-4.868636306320342e-21,-0.0723726749420166
-4.538995079839863e-21,-0.0718843936920166
6.546695428068186e-21,-0.0713961124420166
1.177406360041595e-20,-0.0709075927734375
1.2280352584149587e-20,-0.0704195499420166
2.4496408255042992e-20,-0.0699310302734375
3.925211749814423e-20,-0.0694427490234375
4.5690627290407946e-20,-0.0689544677734375
6.649943187387228e-20,-0.0684664249420166
5.748541852662608e-20,-0.0679781436920166
7.766873978734828e-20,-0.0674896240234375
8.093811345780607e-20,-0.0670015811920166
7.803428828589567e-20,-0.0665130615234375
1.085600887862392e-19,-0.0660247802734375
7.436219091846405e-20,-0.0655364990234375
8.492420340272506e-20,-0.0650482177734375
7.143632255265916e-20,-0.0645601749420166
6.418067359189746e-20,-0.0640718936920166
7.570517405261723e-20,-0.0635836124420166
5.110726612021345e-20,-0.0630950927734375
7.169892728678201e-20,-0.0626068115234375
4.83943356634532e-20,-0.0621185302734375
3.647977828118267e-20,-0.0616302490234375
2.871877007156162e-20,-0.0611419677734375
-1.8786130294788108e-20,-0.0606539249420166
1.1350460763500329e-20,-0.0601656436920166
-1.7588089770997564e-20,-0.0596771240234375
-2.56942516784204e-20,-0.0591890811920166
-4.195568072586574e-20,-0.0587005615234375
-5.219063487464936e-20,-0.0582122802734375
-6.765813146569344e-20,-0.0577239990234375
-5.875723321588831e-20,-0.0572357177734375
-7.638918694855106e-20,-0.0567476749420166
-9.275923601837547e-20,-0.0562593936920166
-8.085726593166186e-20,-0.0557711124420166
-7.224096968623267e-20,-0.0552825927734375
-8.105699618816422e-20,-0.0547943115234375
-1.090195581235497e-19,-0.0543060302734375
-7.94955393084014e-20,-0.0538177490234375
-8.641121473250108e-20,-0.0533294677734375
-7.712651953883832e-20,-0.0528414249420166
-5.01875578606568e-20,-0.0523531436920166
-5.071469481017438e-20,-0.0518646240234375
-6.679722291297934e-20,-0.0513765811920166
-2.957101883989389e-20,-0.0508880615234375
-2.069551185981119e-20,-0.0503997802734375
-1.2078721497363416e-20,-0.0499114990234375
3.3092062657360523e-21,-0.0494232177734375
8.99776674339097e-21,-0.0489351749420166
2.8266473278687457e-20,-0.0484466552734375
3.497799601721991e-20,-0.0479586124420166
3.987329205161805e-20,-0.0474700927734375
7.853413002556039e-20,-0.0469818115234375
8.120594992607318e-20,-0.0464935302734375
8.744665069688701e-20,-0.0460054874420166
7.569245013239673e-20,-0.0455169677734375
1.0391325106514988e-19,-0.0450284481048584
7.395344791362008e-20,-0.0445406436920166
9.422214787812609e-20,-0.0440523624420166
8.822123062532921e-20,-0.0435638427734375
9.748909516332068e-20,-0.0430755615234375
8.528347036240313e-20,-0.0425875186920166
6.702580902392614e-20,-0.0420989990234375
5.597717811637954e-20,-0.0416104793548584
5.789375085108735e-20,-0.0411226749420166
3.555579346046419e-20,-0.0406343936920166
2.308182259194511e-20,-0.0401461124420166
-7.214491237948916e-21,-0.0396575927734375
-9.579415205721201e-22,-0.0391695499420166
-4.7459163968531407e-20,-0.0386810302734375
-3.5624458224119775e-20,-0.0381927490234375
-5.654299937915887e-20,-0.0377044677734375
-6.539924408675249e-20,-0.0372164249420166
-6.628360112796482e-20,-0.0367281436920166
-7.910592853200081e-20,-0.0362396240234375
-9.573793341143437e-20,-0.0357515811920166
-7.91726347793679e-20,-0.0352630615234375
-9.467409243522579e-20,-0.0347747802734375
-1.16300469263509e-19,-0.0342864990234375
-1.0053732743372962e-19,-0.0337982177734375
-7.181090515755462e-20,-0.0333101749420166
-5.688321853190178e-20,-0.0328218936920166
-4.7445404433764744e-20,-0.0323336124420166
-5.193024191308205e-20,-0.0318450927734375
-5.358631966569802e-21,-0.0313568115234375
-1.676530812895563e-20,-0.0308685302734375
5.021301752539477e-21,-0.0303802490234375
1.3060350619372287e-20,-0.0298919677734375
4.681542304900977e-20,-0.0294039249420166
5.639920545533192e-20,-0.0289156436920166
7.504286983576324e-20,-0.0284271240234375
7.870934325753838e-20,-0.0279390811920166
1.1349889336914193e-19,-0.0274505615234375
9.539744960333031e-20,-0.0269622802734375
9.22863978564177e-20,-0.0264739990234375
1.0610697526868307e-19,-0.0259857177734375
9.627157754425758e-20,-0.0254976749420166
8.148712635038163e-20,-0.0250093936920166
9.331938537179156e-20,-0.0245211124420166
6.026112813661844e-20,-0.0240325927734375
5.3054242531543037e-20,-0.0235443115234375
2.5184310609324615e-20,-0.0230560302734375
-1.1791150042763419e-20,-0.0225677490234375
-7.06969771215817e-21,-0.0220794677734375
-5.2014947833701093e-20,-0.0215914249420166
-6.648275317088395e-20,-0.0211031436920166
-8.148299206495519e-20,-0.0206146240234375
-1.0332792859815245e-19,-0.0201265811920166
-1.0550493830522153e-19,-0.0196380615234375
-9.841920244958767e-20,-0.0191497802734375
-1.169909760083049e-19,-0.0186614990234375
-1.0707230323536611e-19,-0.0181732177734375
-9.586150345777553e-20,-0.0176851749420166
-9.417299145672921e-20,-0.0171966552734375
-5.2562447781462764e-20,-0.0167086124420166
-2.7828707989084715e-20,-0.0162200927734375
-1.083564662085027e-20,-0.0157318115234375
1.6573268929008515e-20,-0.0152435302734375
3.671456654823053e-20,-0.014755487442016602
8.249920799987214e-20,-0.0142669677734375
1.0025893426212288e-19,-0.013778448104858398
1.3084492596931158e-19,-0.013290643692016602
1.1987166654003042e-19,-0.012802362442016602
1.123777965798431e-19,-0.0123138427734375
1.1362256015194521e-19,-0.0118255615234375
1.0895457265463903e-19,-0.011337518692016602
8.326549869558992e-20,-0.0108489990234375
5.713816134333683e-20,-0.010360479354858398
2.620478999982015e-20,-0.009872674942016602
-3.490141586749306e-20,-0.009384393692016602
-3.474379693207654e-20,-0.008896112442016602
-9.069755977410843e-20,-0.0084075927734375
-1.2378987781806482e-19,-0.007919549942016602
-1.3554443859376219e-19,-0.0074310302734375
-1.4099695445042901e-19,-0.0069427490234375
-1.2848057817268066e-19,-0.0064544677734375
-1.1788853443471213e-19,-0.0059664249420166016
-5.49321181978379e-20,-0.0054781436920166016
-8.429735625584593e-21,-0.0049896240234375
5.680481639198354e-20,-0.0045015811920166016
1.0174363317168842e-19,-0.0040130615234375
1.35502053838472e-19,-0.0035247802734375
1.6672569066845378e-19,-0.0030364990234375
1.4285421377757828e-19,-0.0025482177734375
1.0657974268510552e-19,-0.0020601749420166016
1.4640640899292258e-20,-0.0015718936920166016
-4.7641536291696404e-20,-0.0010836124420166016
-1.3822416906305538e-19,-0.0005950927734375
-1.5577137128883397e-19,-0.0001068115234375
-1.4693593744227867e-19,0.0003814697265625
-9.600290174849306e-20,0.0008697509765625
8.14915439643784e-21,0.0013580322265625
8.790035180261842e-20,0.0018460750579833984
1.4680706319696779e-19,0.0023343563079833984
1.0857416025313918e-19,0.0028228759765625
5.3416323759177317e-20,0.0033109188079833984
-4.771232099040424e-20,0.0037994384765625
-8.017809670516822e-20,0.0042877197265625
-8.6925343359661e-20,0.0047760009765625
-4.434103748923567e-20,0.0052642822265625
5.877015834252718e-21,0.0057523250579833984
4.165152672290042e-20,0.0062406063079833984
6.978630482072954e-20,0.0067288875579833984
3.2466649847510697e-20,0.0072174072265625
-1.7166874354759126e-20,0.0077056884765625
-1.3499991011581554e-20,0.0081939697265625
-3.85156831261996e-20,0.0086822509765625
-8.87343939215024e-21,0.0091705322265625
-7.484495135812019e-21,0.009658575057983398
1.0600758400158396e-20,0.010146856307983398
1.3295159002414028e-20,0.0106353759765625
1.823482499663316e-20,0.011123418807983398
4.799926108287935e-21,0.0116119384765625
-1.8681488711075264e-20,0.0121002197265625
-1.8265092677909378e-20,0.0125885009765625
-4.212769485502049e-21,0.0130767822265625
-3.483509276836538e-21,0.013564825057983398
3.3038079237655604e-22,0.0140533447265625
1.938485997854535e-20,0.014541387557983398
9.131742605939834e-22,0.0150299072265625
8.407788343451392e-21,0.0155181884765625
-1.9419446049477296e-20,0.0160064697265625
-1.8416501624272916e-20,0.0164945125579834
3.568783911955977e-22,0.0169830322265625
1.0549155427540834e-20,0.0174715518951416
-1.084093234246797e-20,0.0179593563079834
-2.866574409444213e-22,0.0184476375579834
-2.5295182004037716e-21,0.0189361572265625
2.3602422973475824e-20,0.0194244384765625
8.306652989431156e-21,0.0199124813079834
1.0381010421975479e-20,0.0204010009765625
8.371499564308335e-22,0.0208895206451416
-6.377045926975541e-21,0.0213773250579834
2.374778990747229e-21,0.0218656063079834
-1.0376193162706108e-20,0.0223538875579834
2.1656184107181936e-20,0.0228424072265625
-2.5438151768247035e-21,0.0233304500579834
1.50659424316443e-20,0.0238189697265625
-3.200656870217747e-21,0.0243072509765625
1.1632321546924825e-20,0.0247955322265625
-1.2821246239775232e-21,0.0252835750579834
4.516949511031741e-21,0.0257718563079834
5.55173382293157e-21,0.0262603759765625
-1.1818190455728436e-20,0.0267484188079834
-5.501014590353358e-21,0.0272369384765625
-5.641224597320638e-21,0.0277252197265625
-2.0730957112858646e-20,0.0282135009765625
-1.8532938251090087e-20,0.0287017822265625
-3.3661296842385985e-21,0.0291898250579834
1.7640485294194848e-21,0.0296781063079834
4.6079558347906954e-21,0.0301663875579834
1.5737158370993267e-20,0.0306549072265625
1.076806731780596e-21,0.0311431884765625
-1.092876151256934e-20,0.0316314697265625
-1.3338890510969847e-21,0.0321197509765625
-1.5583779903237414e-21,0.0326080322265625
-1.013292244479397e-20,0.0330960750579834
5.992718539866746e-21,0.0335843563079834
1.748265843435405e-21,0.0340728759765625
-1.0335811597695925e-20,0.0345609188079834
7.035828430157492e-21,0.0350494384765625
4.111994767408521e-21,0.0355377197265625
1.0018471194362331e-20,0.0360260009765625
-7.865375250525388e-21,0.0365142822265625
2.193601996254934e-21,0.0370023250579834
2.6438973669064195e-20,0.0374906063079834
4.715137800286035e-21,0.0379788875579834
-7.337664030750856e-21,0.0384674072265625
5.66626203161121e-21,0.0389556884765625
9.10370981064063e-21,0.0394439697265625
3.9618451024213065e-21,0.0399322509765625
4.194606981712594e-21,0.0404205322265625
-5.188770870411307e-22,0.0409085750579834
2.447806940185008e-21,0.0413968563079834
-5.795593504239662e-21,0.0418853759765625
9.579271221583345e-22,0.0423734188079834
7.063734905466082e-21,0.0428619384765625
-4.329116969144942e-21,0.0433502197265625
3.717049735297667e-21,0.0438385009765625
-1.6716440015723654e-20,0.0443267822265625
-4.0939247539501344e-21,0.0448148250579834
-1.8780372666601987e-21,0.0453033447265625
-8.724097620471827e-21,0.0457913875579834
-1.9941941016130944e-20,0.0462799072265625
-3.945007235607173e-21,0.0467681884765625
-8.201060032261067e-21,0.0472564697265625
6.2248845868159715e-21,0.0477445125579834
-1.960339182754184e-20,0.0482330322265625
4.609672348573956e-21,0.0487215518951416
1.1372116636939406e-20,0.0492093563079834
-2.8250244510187043e-21,0.0496976375579834
